ANMOIS;APT;APT_NOM;APT_ZON;APT_PEQ;APT_PAX_dep;APT_PAX_arr;APT_PAX_tr;APT_FRP_dep;APT_FRP_arr;APT_NMVT_mxt;APT_NMVT_cgo
201911;LFKF;FIGARI-SUD-CORSE;MT;14802;8597;6205;0;0;0;257;0
201911;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;69216;34573;29524;92;140,5;362,3;629;76
201911;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;34865;16341;17082;2;144;0;715;4
201911;LFLL;LYON-ST-EXUPERY;MT;852620;387954;415030;714;2407,9;2484,3;7877;325
201911;LFLW;AURILLAC;MT;3677;1914;1763;0;0;0;129;0
201911;LFLX;CHATEAUROUX-DEOLS;MT;1702;38;33;0;162,1;1;5;6
201911;LFLY;LYON-BRON;MT;1285;640;617;28;0;0;297;0
201911;LFMK;CARCASSONNE-SALVAZA;MT;17566;8803;8763;0;0;0;120;0
201911;LFML;MARSEILLE-PROVENCE;MT;793765;363592;379837;1444;2432,9;2456,3;6793;546
201911;LFMN;"NICE-COTE D'AZUR";MT;867641;431447;426903;684;544,1;316,6;9516;35
201911;LFMP;PERPIGNAN-RIVESALTES;MT;28284;14493;13791;0;0;0;272;0
201911;LFMT;MONTPELLIER-MEDITERRANEE;MT;142456;67870;69468;106;252,5;248,7;1306;74
201911;LFMU;BEZIERS-VIAS;MT;10992;5682;5310;0;0;0;76;0
201911;LFOB;BEAUVAIS-TILLE;MT;308169;149811;158358;0;0;0;1870;0
201911;LFOK;CHALONS-VATRY;MT;9539;3193;3722;0;252,4;10;71;6
201911;LFOT;TOURS-VAL DE LOIRE;MT;13722;6730;6992;0;0;0;95;0
201911;LFPB;PARIS-LE BOURGET;MT;8062;3824;4238;0;0;0;3892;0
201911;LFPG;PARIS-CHARLES DE GAULLE;MT;7214119;2769152;2890808;1995;84669,4;70547;35406;2502
201911;LFPO;PARIS-ORLY;MT;2357285;1100213;1170941;163;5874,2;2722,6;15960;0
201911;LFQQ;LILLE-LESQUIN;MT;132717;63899;68691;96;2,9;0,2;1534;1
201911;LFRB;BREST-BRETAGNE;MT;88791;44143;43939;651;4,6;1,2;1094;3
201911;LFRD;DINARD-PLEURTUIT-ST-MALO;MT;3220;1640;1580;0;0;0;62;0
201911;LFRH;LORIENT-LANN-BIHOUE;MT;7755;3892;3863;0;0;0;269;0
201911;LFRK;CAEN-CARPIQUET;MT;17877;8755;9104;18;0;0;309;0
201911;LFRN;RENNES-ST-JACQUES;MT;65259;28935;29066;1;362,7;363;890;110
201911;LFRS;NANTES-ATLANTIQUE;MT;465155;220506;235165;1936;293,7;461,1;4260;74
201911;LFRZ;ST-NAZAIRE-MONTOIR;MT;17770;400;744;110;1083;568,6;69;77
201911;LFSB;BALE-MULHOUSE;MT;632553;280294;297247;32;3145,7;2352,3;4940;489
201911;LFSL;BRIVE-SOUILLAC;MT;7441;3894;3547;0;0;0;160;0
201911;LFST;STRASBOURG-ENTZHEIM;MT;93944;44662;49118;43;6,8;5,3;1280;0
201911;LFTH;TOULON-HYERES;MT;26924;13778;13146;0;0;0;507;0
201911;LFTW;NIMES-GARONS;MT;11961;5949;6012;0;0;0;83;0
201911;LFVP;ST-PIERRE-POINTE BLANCHE;OM;3067;1445;1432;0;2,2;16,8;227;0
201911;NLWF;FUTUNA;OM;1137;625;485;0;1,2;1,5;118;1
201911;NLWW;WALLIS-HIHIFO;OM;4204;2160;1895;0;2,8;12,2;144;1
201911;NTAA;"TAHITI FAA'A";OM;136958;60194;66004;376;427,5;610,9;1872;6
201911;NTAM;RIMATARA;OM;1126;287;273;549;0,2;1,5;30;0
201911;NTAR;RURUTU;OM;2182;877;824;436;0,2;4,3;46;0
201911;NTAT;TUBUAI MATAURA;OM;2208;713;890;547;0,2;5,6;54;0
201911;NTAV;RAIVAVAE;OM;1104;410;383;292;0,2;1,8;26;0
201911;NTGC;TIKEHAU;OM;4014;1435;1288;1250;0,7;3,4;102;0
201911;NTGF;FAKARAVA;OM;3163;1470;1257;395;0,1;3,9;68;0
201911;NTGU;ARUTUA;OM;1020;384;316;294;0,3;2,3;30;0
201911;NTMD;NUKU HIVA;OM;3898;1623;1730;453;3,7;5,5;154;0
201911;NTMN;HIVA OA-ATUONA;OM;2965;1196;1193;518;0,6;5,2;108;0
201911;NTTB;BORA BORA;OM;29990;14858;12731;2248;3,9;11,4;638;8
201911;NTTG;RANGIROA;OM;8241;3374;3228;1497;7;7,2;195;0
201911;NTTH;HUAHINE;OM;12929;5277;4518;3043;3,9;5,2;284;0
201911;NTTM;MOOREA;OM;6221;3073;1848;1286;0;1,4;186;0
201911;NTTO;HAO;OM;1277;227;386;630;0,5;3;48;0
201911;NTTP;MAUPITI;OM;2740;1360;1261;58;0,3;5,7;92;0
201911;NTTR;RAIATEA;OM;22615;10322;9077;2999;7;14,7;503;31
201911;NWWE;ILE DES PINS;OM;11865;5803;5808;0;5,1;20,2;222;0
201911;NWWL;LIFOU;OM;16291;8123;7699;0;11,5;35,3;466;1
201911;NWWM;NOUMEA MAGENTA;OM;42965;20081;21552;0;99,9;33,3;1003;1
201911;NWWR;MARE;OM;7781;3847;3642;0;8,2;21;241;1
201911;NWWV;OUVEA;OM;8431;4037;4103;0;7,9;21,2;241;0
201911;NWWW;NOUMEA LA TONTOUTA;OM;52037;24187;24112;0;66,6;307,1;344;0
201911;SOCA;CAYENNE-FELIX EBOUE;OM;45652;21517;21561;0;80,6;176,8;507;47
201911;SOOA;MARIPASOULA;OM;4059;1513;1478;735;0,3;33,1;433;37
201911;TFFF;MARTINIQUE-AIME CESAIRE;OM;143949;63874;64235;6238;207,6;752,6;1324;77
201911;TFFG;ST-MARTIN-GRAND-CASE;OM;15617;7550;7777;20;14,6;12,4;553;33
201911;TFFJ;ST-BARTHELEMY;OM;16428;7738;8319;0;6,7;30,4;2888;121
201911;TFFR;POINTE-A-PITRE-LE RAIZET;OM;186391;83302;86178;6063;210,3;874,5;1981;50
201911;ZZMT; AUTRES APT (MT);MT;5975;2878;2969;71;1,1;4,6;1223;3
201911;ZZOM; AUTRES APT (OM);OM;14827;5597;5275;3494;6,3;39,7;1322;15
201912;FMCZ;MAYOTTE-MARCEL HENRY;OM;43452;24014;15240;128;85,2;321,8;478;2
201912;FMEE;LA REUNION-ROLAND GARROS;OM;286250;132832;107249;1181;2247,2;2251,7;1169;10
201912;FMEP;ST-PIERRE-PIERREFONDS;OM;10889;6821;3902;0;12,9;3,7;162;0
201912;LFAQ;ALBERT-BRAY;MT;1183;110;79;0;71,1;28,3;41;7
201912;LFBD;BORDEAUX-MERIGNAC;MT;565991;279871;275959;1205;326,3;569,3;4682;88
201912;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;6883;3224;3659;0;0;0;68;0
201912;LFBH;LA ROCHELLE-ILE DE RE;MT;4437;2267;2170;0;0;0;126;0
201912;LFBI;POITIERS-BIARD;MT;5913;2364;2490;1059;0;0;150;0
201912;LFBL;LIMOGES-BELLEGARDE;MT;16394;7954;8440;0;0;0;250;0
201912;LFBO;TOULOUSE-BLAGNAC;MT;781609;367101;366826;1302;1717,2;2920,9;6268;395
201912;LFBP;PAU-PYRENEES;MT;44450;20867;22918;0;0;66,5;705;2
201912;LFBT;TARBES-LOURDES-PYRENEES;MT;12077;6140;5937;0;0;0;178;0
201912;LFBZ;BIARRITZ-PAYS-BASQUE;MT;62817;30160;32620;37;0;0;645;0
201912;LFCK;CASTRES-MAZAMET;MT;2481;1132;1349;0;0;0;102;0
201912;LFCR;RODEZ-AVEYRON;MT;3755;1855;1900;0;0;0;138;0
201912;LFGJ;DOLE-TAVAUX;MT;8226;4258;3968;0;0;0;58;0
201912;LFJL;METZ-NANCY-LORRAINE;MT;11824;6144;5680;0;0;0;295;0
201912;LFKB;BASTIA-PORETTA;MT;89682;39333;44254;33;198,3;407,8;803;98
201912;LFKC;CALVI-STE-CATHERINE;MT;8852;4259;4588;0;0;0,5;171;0
201912;LFKF;FIGARI-SUD-CORSE;MT;13941;7036;6905;0;0;0;241;0
201912;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;51701;23238;23323;145;163,2;336,3;483;65
201912;LFLB;CHAMBERY-AIX-LES-BAINS;MT;21244;7487;13686;0;7,1;0;840;0
201912;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;33764;15286;15477;0;299,9;0,2;608;8
201912;LFLL;LYON-ST-EXUPERY;MT;898036;426796;419654;1594;2415,4;2583,8;7987;378
201912;LFLS;GRENOBLE-ALPES-ISERE;MT;45542;18292;27248;2;0;0;535;0
201912;LFLW;AURILLAC;MT;2478;1086;1392;0;0;0;104;0
201912;LFLY;LYON-BRON;MT;1298;614;662;22;0;0;379;0
201912;LFMK;CARCASSONNE-SALVAZA;MT;18023;9094;8929;0;0;0;129;0
201912;LFML;MARSEILLE-PROVENCE;MT;790369;371404;365341;2479;2413,2;2701,4;6542;576
201912;LFMN;"NICE-COTE D'AZUR";MT;874900;432621;433032;251;543,2;356,5;9349;33
201912;LFMP;PERPIGNAN-RIVESALTES;MT;27075;13269;13806;0;0;0;295;0
201912;LFMT;MONTPELLIER-MEDITERRANEE;MT;162078;78376;78206;34;230,4;315,8;1405;91
201912;LFMU;BEZIERS-VIAS;MT;9225;4605;4620;0;0;0;60;0
201912;LFOB;BEAUVAIS-TILLE;MT;307916;159940;147888;88;0;0;1898;0
201912;LFOK;CHALONS-VATRY;MT;11917;3828;3843;0;309,9;114,6;87;16
201912;LFOT;TOURS-VAL DE LOIRE;MT;11266;5697;5565;4;0;0;91;0
201912;LFPB;PARIS-LE BOURGET;MT;7009;3458;3551;0;0;0;3658;0
201912;LFPG;PARIS-CHARLES DE GAULLE;MT;7540511;2916914;2865604;1182;94344,8;81336,4;36041;2359
201912;LFPO;PARIS-ORLY;MT;2419525;1190320;1124876;0;6521;3911,9;15877;0
201912;LFQQ;LILLE-LESQUIN;MT;137713;68892;67622;134;62,5;44,1;1443;24
201912;LFRB;BREST-BRETAGNE;MT;86799;42369;43128;300;99,1;1;1051;4
201912;LFRD;DINARD-PLEURTUIT-ST-MALO;MT;3620;1790;1830;0;0;0;58;0
201912;LFRG;DEAUVILLE-NORMANDIE;MT;1617;654;837;126;0;0;72;0
201912;LFRH;LORIENT-LANN-BIHOUE;MT;8526;4188;4338;0;0;0;271;0
201912;LFRK;CAEN-CARPIQUET;MT;17756;8998;8758;0;0;0;295;0
201912;LFRN;RENNES-ST-JACQUES;MT;65785;28640;29514;105;325,5;427;847;112
201912;LFRQ;QUIMPER-PLUGUFFAN;MT;3285;1481;1804;0;0;0;137;0
201912;LFRS;NANTES-ATLANTIQUE;MT;489145;242864;236826;1541;284;507,5;4261;70
201912;LFRZ;ST-NAZAIRE-MONTOIR;MT;11677;244;432;69;720;373,2;48;49
201912;LFSB;BALE-MULHOUSE;MT;684087;327064;308954;208;2690,6;2095,5;5268;434
201912;LFSL;BRIVE-SOUILLAC;MT;5995;2988;2991;16;0;0;162;0
201912;LFST;STRASBOURG-ENTZHEIM;MT;124409;62733;61279;266;6,9;6,2;1441;0
201912;LFTH;TOULON-HYERES;MT;28134;13909;14225;0;0;0;348;0
201912;LFTW;NIMES-GARONS;MT;12181;6093;6088;0;0;0;101;0
201912;LFVP;ST-PIERRE-POINTE BLANCHE;OM;3187;1415;1530;0;2,3;21,8;238;3
201912;NLWF;FUTUNA;OM;1154;458;655;0;1,9;2,2;126;4
201912;NLWW;WALLIS-HIHIFO;OM;4385;2272;1914;0;3,1;16,8;151;4
201912;NTAA;"TAHITI FAA'A";OM;137843;67707;57981;229;494,1;698,5;1930;19
201912;NTAM;RIMATARA;OM;1127;249;415;438;0,2;2,2;28;0
201912;NTAR;RURUTU;OM;2824;807;1421;495;0,7;9,5;68;2
201912;NTAT;TUBUAI MATAURA;OM;2711;948;1132;510;0,2;11,9;78;6
201912;NTAV;RAIVAVAE;OM;1174;263;586;294;0;3,1;32;0
201912;NTGC;TIKEHAU;OM;3457;1016;1257;1141;0,1;4,2;100;0
201912;NTGF;FAKARAVA;OM;2586;960;1203;362;0,5;5,6;64;0
201912;NTGM;MAKEMO;OM;1138;366;375;337;0,4;5,6;44;0
201912;NTGU;ARUTUA;OM;1070;415;462;153;0,3;3,7;30;0
201912;NTMD;NUKU HIVA;OM;5196;2013;2605;454;3,4;8,9;190;0
201912;NTMN;HIVA OA-ATUONA;OM;3544;1174;1410;868;0,2;9;134;0
201912;NTTB;BORA BORA;OM;24552;10713;11331;2256;4;21,1;609;5
201912;NTTG;RANGIROA;OM;7196;2645;2974;1375;6,8;13,4;198;0
201912;NTTH;HUAHINE;OM;12386;3950;4880;3428;4,9;7,9;314;0
201912;NTTM;MOOREA;OM;4532;1922;1362;1234;0;1,4;166;0
201912;NTTO;HAO;OM;1912;570;514;767;0,9;5,1;70;0
201912;NTTP;MAUPITI;OM;2451;984;1383;2;0,3;7,9;92;0
201912;NTTR;RAIATEA;OM;21865;9044;9895;2637;7,9;21;518;20
201912;NWWE;ILE DES PINS;OM;11927;5678;5894;0;6,7;28,7;230;1
201912;NWWL;LIFOU;OM;18506;8288;9621;0;13;46,7;493;0
201912;NWWM;NOUMEA MAGENTA;OM;47709;24196;21706;0;138,7;41,9;1102;5
201912;NWWR;MARE;OM;9260;3740;5066;0;11,3;34,1;270;2
201912;NWWV;OUVEA;OM;9133;4029;4736;0;9,6;27,1;278;0
201912;NWWW;NOUMEA LA TONTOUTA;OM;61282;31266;25328;0;63,3;405,5;404;1
201912;SOCA;CAYENNE-FELIX EBOUE;OM;52681;25842;24224;0;73,8;187,7;528;42
201912;SOOA;MARIPASOULA;OM;4090;1534;1752;512;0;29,2;422;29
201912;TFFF;MARTINIQUE-AIME CESAIRE;OM;198660;86202;93738;6190;362,1;891;1572;48
201912;TFFG;ST-MARTIN-GRAND-CASE;OM;16344;8182;7806;22;17;16,4;595;33
201912;TFFJ;ST-BARTHELEMY;OM;19996;9617;9913;0;8,2;38,4;3792;136
201912;TFFR;POINTE-A-PITRE-LE RAIZET;OM;240367;106377;114553;6850;259,6;999,2;2340;96
201912;ZZMT; AUTRES APT (MT);MT;5625;2392;3169;10;1;4,4;1613;2
201912;ZZOM; AUTRES APT (OM);OM;14755;4627;6013;3493;6;56,1;1333;23
